time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Plot,Plot,Plot,Plot,Trailing Stop,Buy,Sell,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,%K,%D
2024-10-15T11:46:00+05:30,25048.45,25050.45,25044.65,25048.25,25114.3972,25172.18732,25056.60708,25051.83267,25059.14796,25070.80345,25087.16068,25042.18475,0,0,471578,431688.05,45.45472913,44.2090506,NaN,NaN,NaN,NaN,NaN,NaN,0.443658531,-3.563915303,-4.007573835,45.61027837,56.8165596
2024-10-15T11:47:00+05:30,25048.8,25056.05,25047.7,25053.25,25114.19283,25171.99718,25056.38847,25051.96765,25058.91667,25070.45586,25086.82326,25042.18475,0,0,349125,431835.2,49.66167576,44.68857402,NaN,NaN,NaN,NaN,NaN,NaN,0.782211128,-3.029809924,-3.812021052,67.0235546,52.17701642
2024-10-15T11:48:00+05:30,25054.75,25054.75,25049.3,25051.45,25113.9364,25171.75965,25056.11315,25051.91835,25058.62386,25070.0795,25086.47129,25042.18475,0,0,437775,434329.3,48.21981725,44.65033041,NaN,NaN,NaN,NaN,NaN,NaN,0.873286211,-2.720413289,-3.5936995,59.31477516,57.31620271
2024-10-15T11:49:00+05:30,25051,25061.95,25050.45,25060.15,25113.72882,25171.5466,25055.91105,25052.70232,25058.68371,25069.88288,25086.20939,25045.08293,0,0,393129,431489.05,55.01770942,45.16408425,NaN,NaN,NaN,NaN,NaN,NaN,1.47256795,-1.752989563,-3.225557512,92.60780287,72.98204421
2024-10-15T11:50:00+05:30,25060.25,25062.2,25057.95,25059.7,25113.53632,25171.33982,25055.73282,25053.36877,25058.72356,25069.68124,25085.94561,25045.13809,0,0,383866,432862.6,54.61829223,46.02164602,NaN,NaN,NaN,NaN,NaN,NaN,1.771680532,-1.010956848,-2.782637379,89.83739837,80.5866588
2024-10-15T11:51:00+05:30,25059.55,25061.2,25055.7,25060.7,25113.37672,25171.17012,25055.58331,25054.06698,25058.80107,25069.50339,25085.69441,25046.41208,0,0,315917,433007.85,55.39328326,47.11420662,NaN,NaN,NaN,NaN,NaN,NaN,1.95547052,-0.33829923,-2.293769749,93.90243902,92.11588009
2024-10-15T11:52:00+05:30,25060.3,25067.7,25059.85,25067.5,25113.23077,25170.99783,25055.4637,25055.34631,25059.14221,25069.46372,25085.51337,25053.10346,0,0,325577,427603.05,60.3516085,48.22775235,NaN,NaN,NaN,NaN,NaN,NaN,2.423029503,0.735017129,-1.688012374,99.33554817,94.35846186
2024-10-15T11:53:00+05:30,25067.7,25069.75,25063.55,25068.8,25113.04221,25170.76506,25055.31936,25056.62762,25059.52094,25069.45058,25085.34707,25054.55704,0,0,445343,422110.75,61.23866763,49.25080391,NaN,NaN,NaN,NaN,NaN,NaN,2.687419454,1.671261944,-1.01615751,97.04510109,96.76102943
2024-10-15T11:54:00+05:30,25067.9,25070.4,25066.7,25068.55,25112.88849,25170.57064,25055.20633,25057.76308,25059.87502,25069.43274,25085.17993,25054.83342,0,0,375560,425805.7,60.95622749,50.52657974,NaN,NaN,NaN,NaN,NaN,NaN,2.705564684,2.365798344,-0.339766339,94.3597561,96.91346845
2024-10-15T11:55:00+05:30,25068.7,25069.15,25062.6,25067.95,25112.60706,25170.22627,25054.98785,25058.73326,25060.19169,25069.40338,25085.00849,25054.83342,0,0,664450,441243.65,60.23815503,52.16649384,NaN,NaN,NaN,NaN,NaN,NaN,2.539914577,2.835126882,0.295212305,92.5304878,94.645115
2024-10-15T11:56:00+05:30,25067.85,25073.45,25064.5,25071.75,25112.44089,25170.00933,25054.87246,25059.97295,25060.64496,25069.44985,25084.87657,25057.7554,0,0,427171,447003.95,63.19528669,53.83293421,NaN,NaN,NaN,NaN,NaN,NaN,2.542757508,3.47365919,0.930901682,94.79326187,93.89450192
2024-10-15T11:57:00+05:30,25071.6,25081.35,25071.6,25078.3,25112.27152,25169.75376,25054.78927,25061.71839,25061.33731,25069.6251,25084.81113,25063.88191,0,0,528479,460224.25,67.65993639,55.62174095,NaN,NaN,NaN,NaN,NaN,NaN,2.820762697,4.456855054,1.636092356,91.6893733,93.00437432
2024-10-15T11:58:00+05:30,25078.75,25084.2,25078,25084.2,25112.16668,25169.57629,25054.75706,25063.85949,25062.23389,25069.91371,25084.80505,25069.93715,0,0,385099,428036.75,71.0648429,57.01315795,NaN,NaN,NaN,NaN,71.0648429,NaN,3.208750197,5.647030103,2.438279906,100,95.49421172
2024-10-15T11:59:00+05:30,25083.7,25085.15,25079.5,25083.1,25112.08019,25169.42807,25054.73231,25065.69192,25063.05217,25070.17483,25084.78808,25069.93715,0,0,324590,421818.85,69.59368426,58.76170828,NaN,NaN,NaN,NaN,NaN,NaN,3.191296495,6.427400525,3.236104029,94.9382716,95.5425483
2024-10-15T12:00:00+05:30,25082.5,25083.65,25075,25078.55,25111.96134,25169.24003,25054.68264,25066.9165,25063.65992,25070.34067,25084.72601,25069.93715,0,0,401168,420155.9,63.717854,60.0662172,NaN,NaN,NaN,NaN,NaN,NaN,2.693190504,6.60259216,3.909401656,82.376502,92.43825787
2024-10-15T12:01:00+05:30,25078.75,25079.8,25074.55,25078.35,25111.8449,25169.06145,25054.62835,25068.00541,25064.23601,25070.49927,25084.66257,25069.93715,0,0,378505,411568.6,63.46420594,61.05211221,NaN,NaN,NaN,NaN,NaN,NaN,2.191401021,6.648652932,4.457251911,81.0320781,86.11561724
2024-10-15T12:02:00+05:30,25077.6,25087.4,25075.95,25087.15,25111.72269,25168.84595,25054.59942,25069.8287,25065.13459,25070.82899,25084.68732,25072.47013,0,0,484172,412310,69.26223122,62.55514178,NaN,NaN,NaN,NaN,NaN,NaN,2.282971758,7.310966609,5.02799485,99.32341001,87.57733004
2024-10-15T12:03:00+05:30,25087.2,25089.5,25085.25,25088.3,25111.64563,25168.69346,25054.59781,25071.58787,25066.04304,25071.17495,25084.72327,25074.0955,0,0,361110,405222.25,69.93372354,63.62057136,NaN,NaN,NaN,NaN,NaN,NaN,2.248240415,7.838295369,5.590054954,96.44970414,92.26839742
2024-10-15T12:04:00+05:30,25087.2,25089.95,25084.95,25085.8,25111.52882,25168.46711,25054.59053,25072.94141,25066.81782,25071.46456,25084.73398,25074.0955,0,0,534297,416234.6,66.53105255,64.47148281,NaN,NaN,NaN,NaN,NaN,NaN,1.89810738,7.962689179,6.064581799,87.88321168,94.55210861
2024-10-15T12:05:00+05:30,25085.95,25086.4,25075.6,25076.25,25111.41183,25168.27922,25054.54443,25073.25651,25067.18771,25071.55932,25084.64956,25074.0955,0,0,413891,420040.1,55.43506601,64.4744673,NaN,NaN,NaN,NaN,NaN,NaN,0.914400528,7.207582459,6.293181931,54.48504983,79.60598855
2024-10-15T12:06:00+05:30,25075.9,25080.75,25074.8,25077.3,25111.29315,25168.0958,25054.4905,25073.64161,25067.58427,25071.67299,25084.57643,25074.0955,0,0,400327,416477.55,56.2980699,64.18492882,NaN,NaN,NaN,NaN,NaN,NaN,0.259532552,6.617597622,6.358065069,53.74771481,65.37199211
2024-10-15T12:07:00+05:30,25076.85,25080.1,25074.7,25078.35,25111.1587,25167.88716,25054.43025,25074.09002,25068.00646,25071.80521,25084.51448,25074.0955,0,0,458333,421937.95,57.1908425,63.89579846,NaN,NaN,NaN,NaN,NaN,NaN,-0.155487852,6.163705255,6.319193106,57.58683729,55.27320065
2024-10-15T12:08:00+05:30,25076.75,25078.95,25073.6,25075,25110.98586,25167.62892,25054.34279,25074.17669,25068.28072,25071.86847,25084.41981,25074.0955,0,0,563079,428203.15,53.43985435,63.35891466,NaN,NaN,NaN,NaN,NaN,NaN,-0.678863721,5.470613454,6.149477176,45.33820841,52.2242535
2024-10-15T12:09:00+05:30,25074.85,25077,25070.05,25071.9,25110.86807,25167.46272,25054.27342,25073.95986,25068.42265,25071.8691,25084.29523,25085.66594,0,1,357630,426428.2,50.16124924,62.63913568,NaN,NaN,NaN,NaN,NaN,NaN,-1.225216787,4.617956193,5.843172979,29.07662083,44.00055551
2024-10-15T12:10:00+05:30,25071.3,25074.5,25069.1,25072.8,25110.76767,25167.32323,25054.21211,25073.8494,25068.59431,25071.88753,25084.18085,25085.66594,0,0,299835,422226.65,51.09925355,61.77513331,NaN,NaN,NaN,NaN,NaN,NaN,-1.49926761,3.969088467,5.468356077,17.74580336,30.72021086
2024-10-15T12:11:00+05:30,25072.1,25076.45,25069.5,25071.4,25110.58929,25167.07331,25054.10527,25073.61612,25068.70434,25071.87788,25084.05368,25084.96565,0,0,541053,433483.45,49.53739723,60.48066623,NaN,NaN,NaN,NaN,NaN,NaN,-1.731641959,3.303803628,5.035445587,11.03117506,19.28453308
2024-10-15T12:12:00+05:30,25071.3,25072.1,25064.9,25065.8,25110.41966,25166.85652,25053.9828,25072.87173,25068.59044,25071.75752,25083.87205,25079.42983,0,0,460433,440226.25,43.77389589,58.53131287,NaN,NaN,NaN,NaN,NaN,NaN,-2.18980028,2.298195237,4.487995517,3.592814371,10.78993093
2024-10-15T12:13:00+05:30,25065.15,25067.8,25063.6,25066.3,25110.21655,25166.60439,25053.82871,25072.24585,25068.50062,25071.64945,25083.6972,25079.42983,0,0,534769,444697.55,44.39594736,56.73147452,NaN,NaN,NaN,NaN,NaN,NaN,-2.371179457,1.524021196,3.895200653,10.24667932,8.290222916
2024-10-15T12:14:00+05:30,25066.75,25075.6,25066.2,25072.15,25110.05654,25166.38334,25053.72973,25072.23672,25068.64373,25071.65937,25083.58231,25079.42983,0,0,484162,450127.65,51.19877678,55.83725472,NaN,NaN,NaN,NaN,51.19877678,NaN,-2.022741733,1.366773486,3.389515219,32.44781784,15.42910384
2024-10-15T12:15:00+05:30,25072.2,25072.55,25062.55,25068.35,25109.83737,25166.09976,25053.57498,25071.86656,25068.63221,25071.59383,25083.43074,25079.42983,0,0,613902,447600.25,47.16240216,54.67284016,NaN,NaN,NaN,NaN,NaN,NaN,-1.97172094,0.924864044,2.896584984,21.16788321,21.28746012
2024-10-15T12:16:00+05:30,25068.4,25070.8,25065.65,25068.5,25109.72214,25165.94884,25053.49543,25071.54593,25068.62703,25071.53257,25083.28218,25079.42983,0,0,329275,442705.45,47.33888978,53.1068872,NaN,NaN,NaN,NaN,NaN,NaN,-1.853216189,0.580064749,2.433280937,21.71532847,25.11034317
2024-10-15T12:17:00+05:30,25069.1,25071.1,25062.9,25063.55,25109.48252,25165.64861,25053.31642,25070.78442,25068.42793,25071.3745,25083.08584,25077.59474,0,0,651581,448860.55,42.31578541,51.13417734,NaN,NaN,NaN,NaN,NaN,NaN,-2.019872245,-0.091559369,1.928312876,3.649635036,15.51094891
2024-10-15T12:18:00+05:30,25064.7,25065.2,25059.6,25059.65,25109.30391,25165.44154,25053.16629,25069.724,25068.0837,25071.14233,25082.85264,25073.47591,0,0,445551,451883.15,38.82067198,49.15486444,NaN,NaN,38.82067198,NaN,NaN,NaN,-2.284912941,-0.9278283,1.357084641,0.186567164,8.517176889
2024-10-15T12:19:00+05:30,25060.2,25065.4,25058.65,25063.3,25109.1647,25165.27684,25053.05255,25069.11219,25067.8961,25070.98704,25082.65809,25073.47591,0,0,356850,453496.15,43.52230545,48.30395297,NaN,NaN,NaN,NaN,NaN,NaN,-2.110694211,-1.281283123,0.829411088,21.04072398,8.292308728
2024-10-15T12:20:00+05:30,25063.05,25066.9,25062.35,25062.9,25109.03013,25165.11251,25052.94774,25068.52055,25067.70018,25070.8269,25082.46149,25073.47591,0,0,359317,451403.6,43.1311165,47.3634563,NaN,NaN,NaN,NaN,NaN,NaN,-1.923939856,-1.575513732,0.348426124,19.81351981,13.68027032
2024-10-15T12:21:00+05:30,25062.55,25070,25062.25,25068,25108.86181,25164.89574,25052.82788,25068.47097,25067.71193,25070.77092,25082.3176,25073.47591,0,0,481466,456551.65,49.37858191,46.80543769,NaN,NaN,NaN,NaN,NaN,NaN,-1.383736187,-1.38124411,0.002492077,46.0591133,28.97111903
2024-10-15T12:22:00+05:30,25068.4,25069.55,25060.7,25061.6,25108.67868,25164.67144,25052.68592,25067.81659,25067.47225,25070.58932,25082.11145,25073.47591,0,0,495151,457100.6,42.99529234,46.05939754,NaN,NaN,NaN,NaN,NaN,NaN,-1.381065024,-1.723839203,-0.342774179,16.07629428,27.31630913
2024-10-15T12:23:00+05:30,25061.8,25067.9,25059.9,25065.95,25108.55047,25164.51216,25052.58878,25067.63882,25067.41255,25070.49745,25081.95064,25073.47591,0,0,354104,456750.3,47.92300956,45.89952328,NaN,NaN,NaN,NaN,NaN,NaN,-1.026261235,-1.625600723,-0.599339488,41.01123596,34.38221451
2024-10-15T12:24:00+05:30,25065.7,25067.95,25063.3,25067.25,25108.40107,25164.32049,25052.48165,25067.60179,25067.40618,25070.43314,25081.80437,25073.47591,0,0,430835,451577.2,49.33263002,45.77333588,NaN,NaN,NaN,NaN,NaN,NaN,-0.661651758,-1.426404185,-0.764752427,48.31460674,35.13404566
2024-10-15T12:25:00+05:30,25067.15,25067.7,25059.4,25060.45,25108.16514,25164.03708,25052.29321,25066.92067,25067.13339,25070.23546,25081.59188,25073.47591,0,0,631670,462466.15,42.80571033,45.29250111,NaN,NaN,NaN,NaN,NaN,NaN,-0.825424735,-1.796533345,-0.971108611,10.61946903,33.31510391
2024-10-15T12:26:00+05:30,25059.8,25069.2,25059.5,25066.65,25107.9083,25163.71187,25052.10473,25066.89489,25067.11443,25070.16446,25081.44321,25073.47591,0,0,737385,479319.05,49.38153776,45.69304695,NaN,NaN,NaN,NaN,NaN,NaN,-0.480281408,-1.57146037,-1.091178963,47.19764012,35.37723863
2024-10-15T12:27:00+05:30,25066.1,25069.8,25065.5,25068.1,25107.74872,25163.49838,25051.99907,25067.00966,25067.15308,25070.12358,25081.31044,25073.47591,0,0,493681,481086.45,50.80606352,46.15091239,NaN,NaN,NaN,NaN,50.80606352,NaN,-0.136291429,-1.261543249,-1.12525182,55.75221239,37.85644051
2024-10-15T12:28:00+05:30,25067.65,25068.7,25062.95,25064.05,25107.57938,25163.2823,25051.87646,25066.72779,25067.03139,25070.00331,25081.13869,25073.47591,0,0,496213,477743.15,46.84092362,45.83963717,NaN,NaN,NaN,NaN,NaN,NaN,-0.161743385,-1.327431051,-1.165687666,38.84892086,47.26625779
2024-10-15T12:29:00+05:30,25062.65,25064.5,25055.95,25058.1,25107.38167,25163.05496,25051.70838,25065.9061,25066.68114,25069.7676,25080.90945,25072.0823,0,0,514581,485590.7,41.69278217,45.44895002,NaN,NaN,41.69278217,NaN,NaN,NaN,-0.53830507,-1.838569004,-1.300263934,14.19141914,36.26418413
2024-10-15T12:30:00+05:30,25058.25,25061.35,25053.55,25061.05,25107.207,25162.85668,25051.55732,25065.44361,25066.46031,25069.59497,25080.71185,25072.0823,0,0,449992,493098.55,44.92477954,45.27651358,NaN,NaN,NaN,NaN,NaN,NaN,-0.545991432,-1.982753223,-1.436761792,42.73504274,31.92512758
2024-10-15T12:31:00+05:30,25060.7,25065.5,25057.95,25060.25,25106.9733,25162.57756,25051.36904,25064.94898,25066.21677,25069.40993,25080.50825,25072.0823,0,0,641442,498118,44.20910907,45.41175098,NaN,NaN,NaN,NaN,NaN,NaN,-0.560142769,-2.136940253,-1.576797484,40.72948328,32.55198172
2024-10-15T12:32:00+05:30,25059.6,25063.1,25058.7,25061.85,25106.86584,25162.44891,25051.28276,25064.65384,25066.04552,25069.26022,25080.32259,25072.0823,0,0,297055,489949.1,46.05988437,45.92883758,NaN,NaN,NaN,NaN,NaN,NaN,-0.42316532,-2.105754134,-1.682588814,50.45592705,44.64015102
2024-10-15T12:33:00+05:30,25062.6,25064.85,25060.55,25063.95,25106.7455,25162.29935,25051.19165,25064.58681,25065.96335,25069.15507,25080.15968,25072.0823,0,0,348860,480653.65,48.47582065,46.2826601,NaN,NaN,NaN,NaN,NaN,NaN,-0.165770548,-1.889801999,-1.724031451,63.2218845,51.46909828
2024-10-15T12:34:00+05:30,25064.15,25069.9,25063.15,25069.65,25106.61461,25162.12164,25051.10758,25065.06902,25066.10792,25069.16487,25080.05511,25072.0823,0,0,425159,477703.5,54.44056917,47.09047814,NaN,NaN,NaN,NaN,NaN,NaN,0.383727824,-1.244371671,-1.628099495,97.87234043,70.51671733
2024-10-15T12:35:00+05:30,25069.3,25072.4,25068.05,25069.85,25106.51526,25161.97935,25051.05117,25065.52435,25066.25467,25069.17844,25079.95356,25072.0823,0,0,347176,464367.2,54.63899742,47.46622211,NaN,NaN,NaN,NaN,54.63899742,NaN,0.735633716,-0.70855735,-1.444191066,86.47214854,82.52212449
2024-10-15T12:36:00+05:30,25069.35,25070.35,25064.95,25065.75,25106.39031,25161.811,25050.96961,25065.54584,25066.23488,25069.11055,25079.81224,25072.0823,0,0,404948,468150.85,49.84613195,47.95556779,NaN,NaN,NaN,NaN,NaN,NaN,0.66915237,-0.607750604,-1.276902974,64.72148541,83.02199146
2024-10-15T12:37:00+05:30,25066,25068.1,25060.65,25062.85,25106.19585,25161.56406,25050.82763,25065.28909,25066.10214,25068.98658,25079.64346,25072.0823,0,0,588065,464975.05,46.72413407,47.86993383,NaN,NaN,NaN,NaN,NaN,NaN,0.418975132,-0.753184058,-1.17215919,49.33687003,66.84350133
2024-10-15T12:38:00+05:30,25062.5,25070.3,25062.45,25070.25,25106.08601,25161.4134,25050.75863,25065.76156,25066.2648,25069.0116,25079.54999,25072.0823,0,0,367636,461079.3,54.54724914,48.24240663,NaN,NaN,NaN,NaN,NaN,NaN,0.723142582,-0.268230963,-0.991373545,88.59416446,67.55083996
2024-10-15T12:39:00+05:30,25069.85,25070.45,25061.3,25065.7,25105.95828,25161.24424,25050.67232,25065.7557,25066.24265,25068.94602,25079.41218,25072.0823,0,0,410391,463756.35,49.71346152,48.73581742,NaN,NaN,NaN,NaN,NaN,NaN,0.59454831,-0.248188157,-0.842736467,64.45623342,67.46242263
2024-10-15T12:40:00+05:30,25065.75,25068.75,25063.45,25066.5,25105.85421,25161.10503,25050.60339,25065.82658,25066.25274,25068.89758,25079.2837,25072.0823,0,0,339804,462780.7,50.54331795,48.81880172,NaN,NaN,NaN,NaN,NaN,NaN,0.541517906,-0.165839085,-0.707356991,68.70026525,73.91688771
2024-10-15T12:41:00+05:30,25066.4,25067.05,25061.85,25062.25,25105.76373,25160.98965,25050.5378,25065.48596,25066.09577,25068.76595,25079.11421,25072.0823,0,0,279144,452664.6,46.18301074,48.48858367,NaN,NaN,46.18301074,NaN,NaN,NaN,0.21511598,-0.438462016,-0.653577996,46.15384615,59.77011494
2024-10-15T12:42:00+05:30,25062.45,25070.3,25062.45,25069.85,25105.66884,25160.85898,25050.4787,25065.90158,25066.243,25068.78741,25079.02203,25072.0823,0,0,323457,444079.9,53.85014438,48.98924229,NaN,NaN,NaN,NaN,NaN,NaN,0.490229632,-0.040790956,-0.531020588,86.47214854,67.10875332
2024-10-15T12:43:00+05:30,25069,25070.2,25064.75,25065.05,25105.56961,25160.72451,25050.41472,25065.82048,25066.19621,25068.71341,25078.883,25072.0823,0,0,332370,442993.2,49.09300795,49.51782985,NaN,NaN,NaN,NaN,NaN,NaN,0.335483318,-0.11166644,-0.447149759,61.00795756,64.54465075
2024-10-15T12:44:00+05:30,25064.9,25069.55,25064.5,25068.55,25105.44617,25160.55397,25050.33836,25066.08043,25066.28852,25068.71017,25078.78019,25072.0823,0,0,425406,442721.75,52.39533256,50.05144078,NaN,NaN,NaN,NaN,NaN,NaN,0.44834314,0.113279166,-0.335063974,73.35640138,73.61216916
2024-10-15T12:45:00+05:30,25068.75,25072.3,25067.95,25072,25105.3676,25160.43767,25050.29753,25066.6442,25066.5125,25068.77532,25078.71272,25072.0823,0,0,297484,426012.45,55.46227805,50.85523856,NaN,NaN,NaN,NaN,NaN,NaN,0.718804256,0.563441346,-0.15536291,97.08029197,77.14821697
2024-10-15T12:46:00+05:30,25071.45,25076.95,25071.2,25076.4,25105.27647,25160.28947,25050.26348,25067.57332,25066.90024,25068.9263,25078.68971,25063.86677,1,0,393466,408816.5,59.08287283,51.78545203,NaN,NaN,NaN,NaN,59.08287283,NaN,1.132857271,1.260708679,0.127851408,96.64634146,89.02767827
2024-10-15T12:47:00+05:30,25074.65,25076.7,25072.35,25076.15,25105.16702,25160.11025,25050.22378,25068.39015,25067.26298,25069.06934,25078.66444,25063.91163,0,0,479137,408089.3,58.79043697,52.52221033,NaN,NaN,NaN,NaN,NaN,NaN,1.315871417,1.772690679,0.456819262,95.09202454,96.27288599
2024-10-15T12:48:00+05:30,25076.05,25077.25,25073.6,25076.4,25105.09394,25159.98842,25050.19946,25069.15299,25067.62129,25069.2145,25078.64191,25064.5415,0,0,329353,399746.3,59.00893269,52.84852201,NaN,NaN,NaN,NaN,NaN,NaN,1.373390666,2.173557594,0.800166929,94.87951807,95.53929469
2024-10-15T12:49:00+05:30,25074.45,25077.5,25073.7,25075.15,25104.98681,25159.81087,25050.16274,25069.72414,25067.91654,25069.33204,25078.60716,25064.5415,0,0,480857,398060.1,57.37101474,53.04366611,NaN,NaN,NaN,NaN,NaN,NaN,1.250380159,2.363142128,1.112761969,86.05341246,92.00831836
2024-10-15T12:50:00+05:30,25075.5,25075.65,25067.55,25068.05,25104.86508,25159.63084,25050.09933,25069.56469,25067.92177,25069.30665,25078.50212,25064.5415,0,0,470139,399067.45,49.04393526,52.98636635,NaN,NaN,NaN,NaN,NaN,NaN,0.644482312,1.918364858,1.273882546,43.91691395,74.94994816
2024-10-15T12:51:00+05:30,25068.55,25069.8,25066.05,25069.45,25104.75678,25159.47703,25050.03653,25069.55377,25067.9817,25069.30949,25078.41205,25064.5415,0,0,398144,386902.55,50.56752114,53.26089399,NaN,NaN,NaN,NaN,NaN,NaN,0.308663436,1.659711842,1.351048406,50.30864198,60.09298946
2024-10-15T12:52:00+05:30,25068.95,25074.45,25068.15,25069.15,25104.66722,25159.34364,25049.9908,25069.51532,25068.02752,25069.30633,25078.31989,25064.5415,0,0,351881,389643.85,50.22099637,52.95187594,NaN,NaN,NaN,NaN,NaN,NaN,0.050535474,1.414217748,1.363682274,48.45679012,47.56078202
2024-10-15T12:53:00+05:30,25068.7,25069.8,25064.2,25066.1,25104.53944,25159.16805,25049.91083,25069.19005,25067.95193,25069.24284,25078.1983,25064.5415,0,0,453445,394873.1,46.71597023,52.73776942,NaN,NaN,NaN,NaN,NaN,NaN,-0.32097959,0.962457786,1.283437377,27.15654952,41.97399387
2024-10-15T12:54:00+05:30,25066.6,25072.7,25065.6,25070.05,25104.42002,25158.99387,25049.84617,25069.27195,25068.03421,25069.25882,25078.11722,25064.5415,0,0,460080,396619.15,51.44251782,52.80199798,NaN,NaN,NaN,NaN,NaN,NaN,-0.296632836,0.912646331,1.209279168,52.39616613,42.66983526
2024-10-15T12:55:00+05:30,25070.45,25073.1,25067.6,25068,25104.32533,25158.85518,25049.79548,25069.15081,25068.03286,25069.2339,25078.01655,25064.5415,0,0,368290,397674.85,49.0125756,53.00410976,NaN,NaN,NaN,NaN,NaN,NaN,-0.407673757,0.699686971,1.107360728,36.87707641,38.80993069
2024-10-15T12:56:00+05:30,25067.75,25069.6,25064.25,25064.95,25104.22724,25158.72096,25049.73353,25068.75073,25067.91197,25069.14907,25077.88653,25064.5415,0,0,350257,394940.3,45.56409977,52.41224943,NaN,NaN,NaN,NaN,NaN,NaN,-0.660640594,0.281559985,0.94220058,5.639097744,31.63744676
2024-10-15T12:57:00+05:30,25065.25,25066.65,25056.2,25056.6,25104.07286,25158.53453,25049.61118,25067.59352,25067.46836,25068.90057,25077.67473,25068.96921,0,1,474113,389242.7,37.73614194,51.60104471,NaN,NaN,NaN,NaN,NaN,NaN,-1.326030791,-0.715337909,0.610692882,1.877934272,14.79803614
2024-10-15T12:58:00+05:30,25057.15,25060.9,25056.3,25059.6,25103.94987,25158.38817,25049.51157,25066.83223,25067.1598,25068.7164,25077.49488,25068.96921,0,0,372599,389490.85,41.6170318,50.83116609,NaN,NaN,NaN,NaN,NaN,NaN,-1.487686329,-1.24891503,0.238771299,15.96244131,7.82649111
2024-10-15T12:59:00+05:30,25058.85,25062.85,25057.45,25058.8,25103.82168,25158.23307,25049.41029,25066.06726,25066.83196,25068.52004,25077.30886,25068.96921,0,0,397320,388837.3,40.88519411,49.7899458,NaN,NaN,NaN,NaN,NaN,NaN,-1.564252877,-1.716544797,-0.15229192,12.20657277,10.01564945
2024-10-15T13:00:00+05:30,25058.55,25059.35,25046.2,25046.7,25103.57611,25157.98083,25049.17139,25064.22276,25066.04247,25068.08796,25077.00429,25059.82167,0,0,637571,403725.65,31.78181827,47.83987048,NaN,NaN,NaN,NaN,NaN,NaN,-2.301047901,-3.028601796,-0.727553895,1.597444089,9.922152725
